sim,ct,immigration.rate,res.inflow,N.types,max.res.val,max.growth.rate,max.met.maint,max.active.dispersal,starting.seed,flow.rate,height,length,width,total.abundance,ind.production,biomass.prod.N,resource.particles,resource.concentration,species.richness,simpson.e,e.var,avg.pop.size,pop.var,N.max,logmod.skew,Whittakers.turnover,amplitude,frequency,phase,all.biomass,active.biomass,dormant.biomass,all.avg.per.capita.growth,active.avg.per.capita.growth,dormant.avg.per.capita.growth,all.avg.per.capita.maint,active.avg.per.capita.maint,dormant.avg.per.capita.maint,all.avg.per.capita.efficiency,active.avg.per.capita.efficiency,dormant.avg.per.capita.efficiency,all.avg.per.capita.active.dispersal,active.avg.per.capita.active.dispersal,dormant.avg.per.capita.active.dispersal,all.avg.per.capita.rpf,active.avg.per.capita.rpf,dormant.avg.per.capita.rpf,all.avg.per.capita.mf,active.avg.per.capita.mf,dormant.avg.per.capita.mf,all.size,active.size,dormant.size,N.active,S.active,N.dormant,S.Dormant,Percent.Dormant,dorm.limit
1,17,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.008886238162743407,4.0,4.0,4,174,0,0.0,4,0.0625,8,0.4937,0.3402251705673639,21.75,485.1875,64,0.29255521267803053,0.0,0.1,0.1,0.1,7.2897523629515986,7.6052616889181532,2.6144778054471871,0.059821292170465994,0.061549826511829796,0.034207556021166097,0.0027029741606874576,0.0023880829386940831,0.0073690895411347348,0.043448275862068966,0.041036128152692565,0.079191919191919202,0.029006405465662233,0.028720379146898088,0.03324479546189462,0.018703593373825156,0.018500324221910069,0.021715672624930536,7.833333333333333,7.8466257668711661,7.6363636363636367,0.35319382942909955,0.32703511699865473,0.74081838635296327,163,7,11,3,6.321839080459771,0.1
1,17,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.008886238162743407,4.0,4.0,4,174,0,0.0,4,0.0625,8,0.4937,0.3402251705673639,21.75,485.1875,64,0.29255521267803053,0.0,0.1,0.1,0.1,7.1317791357788183,7.4489262443616839,2.4322356176872848,0.059821292170465994,0.061549826511829796,0.034207556021166097,0.0027029741606874576,0.0023880829386940831,0.0073690895411347348,0.043448275862068966,0.041036128152692565,0.079191919191919202,0.029006405465662233,0.028720379146898088,0.03324479546189462,0.018703593373825156,0.018500324221910069,0.021715672624930536,7.833333333333333,7.8466257668711661,7.6363636363636367,0.35319382942909955,0.32703511699865473,0.74081838635296327,163,7,11,3,6.321839080459771,0.1
1,17,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.008886238162743407,4.0,4.0,4,173,0,0.0,3,0.046875,8,0.4905,0.34141807953788772,21.625,485.734375,64,0.29591051909518656,0.0,0.1,0.1,0.1,7.0052219676074179,7.2632578293155898,2.303235154258529,0.059955434449319028,0.061397782922909441,0.0336726400416716,0.0026804636747168628,0.0024137488246386337,0.0075406009428090372,0.043070006422607575,0.041449864498644989,0.072592592592592597,0.028946250455453269,0.028785579409610986,0.031874033957468281,0.018736305022040413,0.018467056868316629,0.023642604712118289,7.8323699421965314,7.8475609756097562,7.5555555555555554,0.35245759702110896,0.32650612859016126,0.82535102176282238,164,7,9,3,5.202312138728324,0.1
1,17,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.008886238162743407,4.0,4.0,4,174,1,-2.2737367544323206e-13,3,0.046875,8,0.4879,0.34028746313113345,21.75,496.4375,65,0.29899395339947771,0.0,0.1,0.1,0.1,6.8860692819985934,7.137885064732842,2.2694465985373502,0.059813537247884539,0.061239404368223421,0.0336726400416716,0.0026833036935058397,0.002418360207180211,0.0075406009428090372,0.042822477650063855,0.0411986531986532,0.072592592592592597,0.028992869368705449,0.028835714936591116,0.031874033957468281,0.018665610353277282,0.018394137933704133,0.023642604712118289,7.8160919540229887,7.8303030303030301,7.5555555555555554,0.35043197864742442,0.32598355216237684,0.79865313087329659,165,7,9,3,5.172413793103448,0.1
1,17,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.008886238162743407,4.0,4.0,4,174,0,0.0,1,0.015625,8,0.4879,0.34028746313113345,21.75,496.4375,65,0.29899395339947771,0.0,0.1,0.1,0.1,6.7569310682532873,7.045132950276483,2.0304202030728344,0.059813537247884539,0.06138955513919496,0.03396684383039357,0.0026833036935058397,0.0023928789387264292,0.0074462696718881711,0.042822477650063855,0.040785907859078589,0.076222222222222219,0.028992869368705449,0.028771217940888542,0.03262795278490277,0.018665610353277282,0.018426757809930465,0.022582792064165025,7.8160919540229887,7.8292682926829267,7.5999999999999996,0.35043197864742442,0.32504100043158973,0.76684402138711327,164,7,10,3,5.747126436781609,0.1
1,17,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.008886238162743407,4.0,4.0,4,172,0,0.0,1,0.015625,7,0.5476,0.5058862995615665,24.571428571428573,498.81632653061234,65,0.26886608450823679,0.13333333333333333,0.1,0.1,0.1,6.6705715451801941,6.9682709178819655,1.8478417074114624,0.060282773861901805,0.061679572373489901,0.037654637974174732,0.0026271947299366036,0.0023415229006725673,0.007255078364013989,0.042687338501291978,0.041289437585733876,0.065333333333333327,0.028972529999532072,0.028810270116252659,0.031601140108658651,0.018319113069144796,0.01845825123047496,0.016065074855596179,7.8139534883720927,7.8580246913580245,7.0999999999999996,0.34759733268420789,0.3156514884408983,0.86512000942582312,162,7,10,3,5.813953488372093,0.1
1,18,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.006614740641230152,4.0,4.0,4,73,0,0.0,4,0.0625,4,0.5929,0.28411616770004,18.25,228.6875,37,0.026278646401669891,nan,0.1,0.1,0.1,11.33987515448969,12.013458030741875,2.1791480374599952,0.039667258946932279,0.039699053656969921,0.039234850890420378,0.0020825392704960383,0.0019789873345423584,0.0034908455994660859,0.010083713850837138,0.0082352941176470577,0.035222222222222217,0.022919730691306539,0.022952749373119564,0.022470676618649293,0.047595052381710475,0.047502174905180994,0.048858186062511508,14.013698630136986,14.352941176470589,9.4000000000000004,1.2298927381660312,0.75905708363976265,7.6332576397232801,68,3,5,4,6.8493150684931505,0.1
1,18,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.006614740641230152,4.0,4.0,4,73,0,0.0,5,0.078125,4,0.5929,0.28411616770004,18.25,228.6875,37,0.026278646401669891,0.0,0.1,0.1,0.1,11.870630501245406,12.590467442558525,2.0808480993869418,0.039667258946932279,0.039699053656969921,0.039234850890420378,0.0020825392704960383,0.0019789873345423584,0.0034908455994660859,0.010083713850837138,0.0082352941176470577,0.035222222222222217,0.022919730691306539,0.022952749373119564,0.022470676618649293,0.047595052381710475,0.047502174905180994,0.048858186062511508,14.013698630136986,14.352941176470589,9.4000000000000004,1.2298927381660312,0.75905708363976265,7.6332576397232801,68,3,5,4,6.8493150684931505,0.1
1,18,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.006614740641230152,4.0,4.0,4,73,0,0.0,5,0.078125,4,0.5929,0.28411616770004,18.25,228.6875,37,0.026278646401669891,0.0,0.1,0.1,0.1,11.511640831948993,12.091592072409606,1.5074819340034686,0.039667258946932279,0.039207730038600334,0.04759413261565832,0.0020825392704960383,0.0019857244517685712,0.003752594893544845,0.010083713850837138,0.008115942028985506,0.04402777777777777,0.022919730691306539,0.022987401437905366,0.021752410312476701,0.047595052381710475,0.047676328524011241,0.046193038927022465,14.013698630136986,14.202898550724637,10.75,1.2298927381660312,0.80569190860842921,8.5473570480346623,69,3,4,3,5.47945205479452,0.1
1,18,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.006614740641230152,4.0,4.0,4,73,0,0.0,4,0.0625,4,0.5929,0.28411616770004,18.25,228.6875,37,0.026278646401669891,0.0,0.1,0.1,0.1,11.183360424850264,11.86963014367285,1.8500922488630933,0.039667258946932279,0.039699053656969921,0.039234850890420378,0.0020825392704960383,0.0019789873345423584,0.0034908455994660859,0.010083713850837138,0.0082352941176470577,0.035222222222222217,0.022919730691306539,0.022952749373119564,0.022470676618649293,0.047595052381710475,0.047502174905180994,0.048858186062511508,14.013698630136986,14.352941176470589,9.4000000000000004,1.2298927381660312,0.75905708363976265,7.6332576397232801,68,3,5,4,6.8493150684931505,0.1
1,18,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.006614740641230152,4.0,4.0,4,73,0,0.0,4,0.0625,4,0.5929,0.28411616770004,18.25,228.6875,37,0.026278646401669891,0.0,0.1,0.1,0.1,10.847038039341308,11.516812767351091,1.7381017384082589,0.039667258946932279,0.039699053656969921,0.039234850890420378,0.0020825392704960383,0.0019789873345423584,0.0034908455994660859,0.010083713850837138,0.0082352941176470577,0.035222222222222217,0.022919730691306539,0.022952749373119564,0.022470676618649293,0.047595052381710475,0.047502174905180994,0.048858186062511508,14.013698630136986,14.352941176470589,9.4000000000000004,1.2298927381660312,0.75905708363976265,7.6332576397232801,68,3,5,4,6.8493150684931505,0.1
1,18,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.006614740641230152,4.0,4.0,4,71,0,0.0,2,0.03125,3,0.7518,0.57237756297731179,23.666666666666668,184.88888888888891,37,-0.18412476945135955,0.2857142857142857,0.1,0.1,0.1,10.799218834303119,11.1742538787248,2.2984244940782612,0.039465021464864733,0.039699053656969921,0.03416029177714703,0.0020197111022373757,0.0019789873345423584,0.0029427831699910963,0.008106416275430359,0.0082352941176470577,0.0051851851851851842,0.02300284155524053,0.022952749373119564,0.024138264349982411,0.04786205512366444,0.047502174905180994,0.056019340075955826,14.253521126760564,14.352941176470589,12.0,0.83354881396121272,0.75905708363976265,2.5220280345807464,68,3,3,3,4.225352112676056,0.1
1,18,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.006614740641230152,4.0,4.0,4,71,0,0.0,3,0.046875,3,0.7518,0.57237756297731179,23.666666666666668,184.88888888888891,37,-0.18412476945135955,0.0,0.1,0.1,0.1,10.743287750310603,11.119029881495814,2.2264661101125518,0.039465021464864733,0.039699053656969921,0.03416029177714703,0.0020197111022373757,0.0019789873345423584,0.0029427831699910963,0.008106416275430359,0.0082352941176470577,0.0051851851851851842,0.02300284155524053,0.022952749373119564,0.024138264349982411,0.04786205512366444,0.047502174905180994,0.056019340075955826,14.253521126760564,14.352941176470589,12.0,0.83354881396121272,0.75905708363976265,2.5220280345807464,68,3,3,3,4.225352112676056,0.1
1,18,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.006614740641230152,4.0,4.0,4,71,0,0.0,2,0.03125,3,0.7518,0.57237756297731179,23.666666666666668,184.88888888888891,37,-0.18412476945135955,0.0,0.1,0.1,0.1,10.51367750522464,10.756630279210492,2.1318068027127048,0.039465021464864733,0.039550966860918808,0.036499905300999044,0.0020197111022373757,0.0020244452428392762,0.0018563832514718059,0.008106416275430359,0.008115942028985506,0.0077777777777777767,0.02300284155524053,0.023002073502530539,0.023029339373735296,0.04786205512366444,0.047875236970783074,0.047407281398071544,14.253521126760564,14.27536231884058,13.5,0.83354881396121272,0.78398071300430394,2.5436482969745651,69,3,2,2,2.8169014084507045,0.1
1,18,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.006614740641230152,4.0,4.0,4,73,0,0.0,3,0.046875,3,0.7498,0.56277239048315408,24.333333333333332,197.55555555555554,38,-0.18729969748660785,0.0,0.1,0.1,0.1,11.042199926986845,11.308747499844383,1.5797610905442268,0.03938378540558074,0.039131453285428469,0.04834157567098625,0.0020152363665999627,0.0019820810376757047,0.0031922505434111214,0.0080974124809741251,0.008106416275430359,0.0077777777777777767,0.023003567522870524,0.022988582788210435,0.02353552560330378,0.047849595569538605,0.047668749731731255,0.054269622811699871,14.232876712328768,14.183098591549296,16.0,0.81071186015405616,0.78299636188706501,1.7946120486322408,71,3,2,2,2.73972602739726,0.1
1,18,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.006614740641230152,4.0,4.0,4,73,0,0.0,3,0.046875,3,0.7498,0.56277239048315408,24.333333333333332,197.55555555555554,38,-0.18729969748660785,0.0,0.1,0.1,0.1,10.818775210403709,11.198686535689856,1.9541776203937011,0.03938378540558074,0.039607649418227898,0.03416029177714703,0.0020152363665999627,0.0019754843607403426,0.0029427831699910963,0.0080974124809741251,0.008222222222222221,0.0051851851851851842,0.023003567522870524,0.022954937658851444,0.024138264349982411,0.047849595569538605,0.047499463662120732,0.056019340075955826,14.232876712328768,14.328571428571429,12.0,0.81071186015405616,0.73736973839291231,2.5220280345807464,70,3,3,3,4.10958904109589,0.1
1,19,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.004923882631706742,4.0,4.0,4,70,0,0.0,2,0.03125,7,0.5319,0.47948304198907854,10.0,88.0,31,0.37656251749355885,nan,0.1,0.1,0.1,8.0996252891016862,10.365127286820462,2.4358702948047481,0.040407309037684906,0.033465536873294309,0.057761739448661406,0.0037668278023226462,0.0033822210377293348,0.0047283447138059247,0.015269841269841268,0.016577777777777775,0.011999999999999997,0.015089796619770076,0.015472604960708266,0.014132775767424607,0.044498241853647459,0.042012210798855525,0.050713319490627309,12.0,11.220000000000001,13.949999999999999,1.652536366106468,0.86372477287590554,3.6245653491828747,50,6,20,6,28.57142857142857,0.1
1,19,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.004923882631706742,4.0,4.0,4,69,0,0.0,2,0.03125,6,0.6034,0.66256646537587605,11.5,86.916666666666671,31,0.36233066356693244,0.15384615384615385,0.1,0.1,0.1,7.9164008198914892,10.024801870541104,2.3679770023924966,0.040845463410203786,0.032190841276300161,0.063620784815213327,0.003811845120785346,0.0034589579467715868,0.0047404955787162945,0.014975845410628017,0.016577777777777775,0.010760233918128654,0.014887765915983011,0.01457252657078191,0.015717343140196436,0.043938250318281337,0.04200425217526467,0.049027719115693626,12.086956521739131,11.380000000000001,13.947368421052632,1.396847937888398,0.88955387469993252,2.7318323147001506,50,5,19,5,27.536231884057973,0.1
1,19,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.004923882631706742,4.0,4.0,4,69,0,0.0,2,0.03125,6,0.6034,0.66256646537587605,11.5,86.916666666666671,31,0.36233066356693244,0.0,0.1,0.1,0.1,7.6420948533722202,10.406917323322116,2.112449913472433,0.040845463410203786,0.031403905585097334,0.05972857906041671,0.003811845120785346,0.003316794953698029,0.0048019454549599839,0.014975845410628017,0.016473429951690818,0.011980676328502415,0.014887765915983011,0.014834663927228653,0.014993969893491726,0.043938250318281337,0.041772573977181017,0.048269603000481956,12.086956521739131,11.065217391304348,14.130434782608695,1.396847937888398,0.89250017518274216,2.4055434632997104,46,5,23,5,33.33333333333333,0.1
1,19,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.004923882631706742,4.0,4.0,4,69,0,0.0,2,0.03125,6,0.5584,0.6101027552885252,11.5,104.58333333333333,33,0.36979286558000285,0.0,0.1,0.1,0.1,8.6482481986906006,11.379294306537833,1.957185234464879,0.038701817940705041,0.030430062251177649,0.058967619380047166,0.003765480892831843,0.0033901331683829005,0.004685082817731754,0.015201288244766501,0.016099773242630382,0.012999999999999998,0.015153133470743154,0.01470304079794095,0.016255860519108555,0.04405441600679099,0.042681023859448365,0.047419226767780445,12.101449275362318,11.285714285714286,14.1,1.3454509898919511,0.92296284832156261,2.3805469367394037,49,5,20,5,28.985507246376812,0.1
1,19,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.004923882631706742,4.0,4.0,4,69,0,0.0,1,0.015625,6,0.5584,0.6101027552885252,11.5,104.58333333333333,33,0.36979286558000285,0.0,0.1,0.1,0.1,8.4003488153603811,11.273517513630276,1.8331060764577678,0.038701817940705041,0.030793951155160881,0.056776942021948842,0.003765480892831843,0.0032989121759559119,0.0048319236742625444,0.015201288244766501,0.016435185185185181,0.012380952380952378,0.015153133470743154,0.014910851524071409,0.015706920777421435,0.04405441600679099,0.041950735795602816,0.048862827918078292,12.101449275362318,11.020833333333334,14.571428571428571,1.3454509898919511,0.80318552401658116,2.5849149118927972,48,5,21,5,30.434782608695656,0.1
1,19,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.004923882631706742,4.0,4.0,4,70,1,1.1368683772161603e-13,2,0.03125,6,0.5488,0.6041120591994289,11.666666666666666,111.8888888888889,34,0.37492669250387267,0.0,0.1,0.1,0.1,9.0660190057799639,12.162907652000573,1.8399454979318766,0.038388434816789579,0.031808355807429634,0.053741952505296113,0.0037529398556183481,0.0032122152506460894,0.0050146306005536207,0.015206349206349201,0.016417233560090699,0.012380952380952378,0.015174705367610461,0.015865060385779593,0.013563876991882492,0.04408290231554117,0.04204248381607717,0.048843878814290524,12.071428571428571,10.836734693877551,14.952380952380953,1.3262302614649233,0.77745886456050251,2.6066968542419051,49,6,21,5,30.0,0.1
1,19,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.004923882631706742,4.0,4.0,4,69,0,0.0,1,0.015625,6,0.5416,0.60848333570570001,11.5,111.91666666666667,34,0.3833993943126936,0.0,0.1,0.1,0.1,8.9132391198269705,12.052598177982111,1.7375612726152214,0.037937284472246195,0.03087315124696588,0.05408387470145834,0.0037722734197670671,0.0031972219151852627,0.0050866768588111967,0.014911433172302735,0.016759259259259255,0.010687830687830687,0.015128139242509026,0.015159498197150068,0.015056461631900933,0.044553636378340068,0.041290602601754239,0.052011999296250548,12.159420289855072,10.729166666666666,15.428571428571429,1.3321092106023824,0.78580980939428768,2.5807935562208852,48,5,21,5,30.434782608695656,0.1
1,19,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.004923882631706742,4.0,4.0,4,72,0,0.0,1,0.015625,6,0.5461,0.59363188651107923,12.0,119.66666666666667,35,0.37061135038527532,0.0,0.1,0.1,0.1,8.9308068423278826,11.925969366840116,1.6568407113696044,0.038520461736558001,0.03211199757454021,0.05408387470145834,0.003722393362646226,0.0031606295701077092,0.0050866768588111967,0.015493827160493825,0.017472766884531588,0.010687830687830687,0.015240004305330512,0.015315580700272101,0.015056461631900933,0.043659081551244511,0.040219644832712606,0.052011999296250548,11.958333333333334,10.529411764705882,15.428571428571429,1.2766046601606165,0.73958570295932946,2.5807935562208852,51,5,21,5,29.166666666666668,0.1
1,19,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.004923882631706742,4.0,4.0,4,72,1,2.2737367544323206e-13,3,0.046875,6,0.5059,0.52012546269705773,12.0,140.66666666666666,37,0.37412869231425699,0.0,0.1,0.1,0.1,9.4809696597788395,11.942878420276546,1.5159707287568411,0.036466134828288359,0.030857612082813835,0.05461135547541187,0.003677960977524119,0.0033182692047458973,0.0048416696541595415,0.015709876543209874,0.016767676767676765,0.012287581699346403,0.015494314878642316,0.014979585456438993,0.017159615950476586,0.043770407002732929,0.04179579097372764,0.050158870625985293,11.972222222222221,11.0,15.117647058823529,1.1780938431674264,0.86776877224303306,2.1820867196875229,55,5,17,5,23.61111111111111,0.1
1,19,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.004923882631706742,4.0,4.0,4,74,0,0.0,4,0.0625,6,0.5042,0.51073249969644485,12.333333333333334,149.55555555555554,38,0.36981785353704244,0.0,0.1,0.1,0.1,9.5900620373670247,11.934996384163222,1.7276351098739031,0.036646547506671179,0.031261716956392897,0.054701567587016012,0.0036502665216078438,0.0033530371266533984,0.0046468591988080383,0.015975975975975974,0.016803118908382063,0.013202614379084964,0.015549210885315015,0.015079939818817719,0.017122649167100074,0.043366486672952599,0.042471920764940975,0.046365913540991593,11.864864864864865,10.666666666666666,15.882352941176471,1.1462534690277661,0.96793169556805136,1.7441558859221045,57,5,17,4,22.972972972972975,0.1
1,20,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.00366524123707963,4.0,4.0,4,55,0,0.0,0,0.0,7,0.446,0.33418269410628565,7.857142857142857,76.693877551020393,25,0.28740468456930857,nan,0.1,0.1,0.1,9.9492116987762511,11.568413723955901,0.43639980084580426,0.070286014188889329,0.072495435992850715,0.057305661090616272,0.0017433354835987992,0.0016167633659292257,0.0024869466749075442,0.033252525252525249,0.035555555555555556,0.019722222222222217,0.013495195873861644,0.01043306291226489,0.031485227023242593,0.034823500255834069,0.034653810118580534,0.035820429812198587,2.6909090909090909,2.5531914893617023,3.5,3.3280785846790284,2.2609095494344627,9.5976966667408483,47,3,8,5,14.545454545454545,0.1
1,20,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.00366524123707963,4.0,4.0,4,55,0,0.0,1,0.015625,7,0.446,0.33418269410628565,7.857142857142857,76.693877551020393,25,0.28740468456930857,0.0,0.1,0.1,0.1,10.825145514904451,12.334898553567101,0.47255324978914753,0.070286014188889329,0.072707050689495845,0.053684621041873437,0.0017433354835987992,0.0015900941129050519,0.0027941334540702101,0.033252525252525249,0.035555555555555556,0.017460317460317457,0.013495195873861644,0.010594347238206445,0.033386729375497325,0.034823500255834069,0.035052650713694983,0.033252182830502124,2.6909090909090909,2.5833333333333335,3.4285714285714284,3.3280785846790284,2.3906041792889838,9.7564745073536177,48,3,7,5,12.727272727272727,0.1
1,20,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.00366524123707963,4.0,4.0,4,54,0,0.0,1,0.015625,7,0.4441,0.33858661698361459,7.714285714285714,74.489795918367349,25,0.29903668820474461,0.0,0.1,0.1,0.1,10.764150135914011,12.298660482088957,0.46100924016795281,0.070056997017724026,0.072495435992850715,0.053684621041873437,0.0017693854143919457,0.0016167633659292257,0.0027941334540702101,0.033209876543209872,0.035555555555555556,0.017460317460317457,0.013408538194535758,0.01043306291226489,0.033386729375497325,0.034472117692348155,0.034653810118580534,0.033252182830502124,2.6666666666666665,2.5531914893617023,3.4285714285714284,3.2325568587943532,2.2609095494344627,9.7564745073536177,47,3,7,5,12.962962962962962,0.1
1,20,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.00366524123707963,4.0,4.0,4,53,0,0.0,2,0.03125,7,0.4292,0.31254886207694943,7.571428571428571,76.244897959183689,25,0.29688434160741239,0.0,0.1,0.1,0.1,11.732946719478322,12.897995470534198,0.54847870934190079,0.07040060283299969,0.072707050689495845,0.048258703410636684,0.0016603684667138273,0.0015900941129050519,0.0023350022632780713,0.033836477987421384,0.035555555555555556,0.017333333333333329,0.012869123013852762,0.010594347238206445,0.034706970460057419,0.035043393769610312,0.035052650713694983,0.034954527106397508,2.6603773584905661,2.5833333333333335,3.3999999999999999,3.2042955214766984,2.3906041792889838,11.01573240647876,48,3,5,5,9.433962264150944,0.1
1,20,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.00366524123707963,4.0,4.0,4,55,0,0.0,3,0.046875,6,0.4613,0.29611277423349669,9.166666666666666,98.1388888888889,28,0.27854202818354018,0.15384615384615385,0.1,0.1,0.1,11.957142577853491,13.101485432440452,0.51371403198388044,0.070695783889811598,0.071825633376167972,0.05939728902624801,0.0016970690057639061,0.0016516874616556479,0.0021508844468464891,0.033898989898989894,0.035555555555555556,0.017333333333333329,0.0124091089634002,0.010395105404012206,0.032549144557280169,0.033810907307155788,0.033925194676721671,0.032668033611496949,2.6363636363636362,2.52,3.7999999999999998,2.8553621881955902,2.125254976468395,10.156434305467533,50,3,5,4,9.090909090909092,0.1
1,20,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.00366524123707963,4.0,4.0,4,55,0,0.0,3,0.046875,6,0.4613,0.29611277423349669,9.166666666666666,98.1388888888889,28,0.27854202818354018,0.0,0.1,0.1,0.1,11.675281475832453,12.795391279423024,0.4741834399267314,0.070695783889811598,0.071825633376167972,0.05939728902624801,0.0016970690057639061,0.0016516874616556479,0.0021508844468464891,0.033898989898989894,0.035555555555555556,0.017333333333333329,0.0124091089634002,0.010395105404012206,0.032549144557280169,0.033810907307155788,0.033925194676721671,0.032668033611496949,2.6363636363636362,2.52,3.7999999999999998,2.8553621881955902,2.125254976468395,10.156434305467533,50,3,5,4,9.090909090909092,0.1
1,20,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.00366524123707963,4.0,4.0,4,55,0,0.0,2,0.03125,6,0.4613,0.29611277423349669,9.166666666666666,98.1388888888889,28,0.27854202818354018,0.0,0.1,0.1,0.1,11.45989971218401,12.55894692855038,0.46942754852026736,0.070695783889811598,0.071825633376167972,0.05939728902624801,0.0016970690057639061,0.0016516874616556479,0.0021508844468464891,0.033898989898989894,0.035555555555555556,0.017333333333333329,0.0124091089634002,0.010395105404012206,0.032549144557280169,0.033810907307155788,0.033925194676721671,0.032668033611496949,2.6363636363636362,2.52,3.7999999999999998,2.8553621881955902,2.125254976468395,10.156434305467533,50,3,5,4,9.090909090909092,0.1
1,20,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.00366524123707963,4.0,4.0,4,55,0,0.0,1,0.015625,6,0.4613,0.29611277423349669,9.166666666666666,98.1388888888889,28,0.27854202818354018,0.0,0.1,0.1,0.1,11.298664582883303,12.148000555999504,0.46963092565177716,0.070695783889811598,0.072037933534121856,0.053583375924856,0.0016970690057639061,0.001625902202030417,0.0026044457533658913,0.033898989898989894,0.035555555555555556,0.012777777777777775,0.0124091089634002,0.010547646681530782,0.036142753057235334,0.033810907307155788,0.034314860637650151,0.027385502343352745,2.6363636363636362,2.5490196078431371,3.75,2.8553621881955902,2.2499804040366906,10.57397993622155,51,3,4,4,7.2727272727272725,0.1
1,20,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.00366524123707963,4.0,4.0,4,53,0,0.0,1,0.015625,5,0.5285,0.30702083701921445,10.6,100.23999999999998,28,0.23152446109327185,0.18181818181818182,0.1,0.1,0.1,12.210165143948798,12.905680768917218,0.61823806114183322,0.070825835541503915,0.071825633376167972,0.054162538297103151,0.0016123560840549758,0.0016516874616556479,0.00095683312404377724,0.034507337526205446,0.035555555555555556,0.017037037037037035,0.011742051691675791,0.010395105404012206,0.034191156486068887,0.033992589766264923,0.033925194676721671,0.035115841258652476,2.6037735849056602,2.52,4.0,2.7137407704089798,2.125254976468395,12.521837336085383,50,3,3,3,5.660377358490567,0.1
1,20,0.0,10,0,100.0,0.1,0.1,0.1,1000,0.00366524123707963,4.0,4.0,4,52,0,0.0,0,0.0,4,0.6365,0.36406282422902092,13.0,96.5,28,0.15159604860939671,0.22222222222222221,0.1,0.1,0.1,12.223880946414379,12.693478273946038,0.48394775812289542,0.070801662507277652,0.071825633376167972,0.045202390785019871,0.0015986021526227577,0.0016516874616556479,0.0002714694268004983,0.03517094017094017,0.035555555555555556,0.02555555555555555,0.011571426866539374,0.010395105404012206,0.040979463429718532,0.034088071790826187,0.033925194676721671,0.038159999643439003,2.6153846153846154,2.52,5.0,2.4066831816530927,2.125254976468395,9.4423883112705305,50,3,2,2,3.8461538461538463,0.1
