sim,ct,immigration.rate,res.inflow,N.types,max.res.val,max.growth.rate,max.met.maint,max.active.dispersal,starting.seed,flow.rate,height,length,total.abundance,ind.production,biomass.prod.N,resource.particles,resource.concentration,species.richness,simpson.e,e.var,avg.pop.size,pop.var,N.max,logmod.skew,Whittakers.turnover,amplitude,frequency,phase,all.biomass,active.biomass,dormant.biomass,all.avg.per.capita.growth,active.avg.per.capita.growth,dormant.avg.per.capita.growth,all.avg.per.capita.maint,active.avg.per.capita.maint,dormant.avg.per.capita.maint,all.avg.per.capita.efficiency,active.avg.per.capita.efficiency,dormant.avg.per.capita.efficiency,all.avg.per.capita.active.dispersal,active.avg.per.capita.active.dispersal,dormant.avg.per.capita.active.dispersal,all.avg.per.capita.rpf,active.avg.per.capita.rpf,dormant.avg.per.capita.rpf,all.avg.per.capita.mf,active.avg.per.capita.mf,dormant.avg.per.capita.mf,all.size,active.size,dormant.size,N.active,S.active,N.dormant,S.Dormant,Percent.Dormant,dorm.limit
38,1150,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,771,0,0,0,0.0,11,0.1992,0.13803729747606874,70.0909090909091,19750.628099173551,377,0.42326863421063343,0.0,0,0,0,0.024994659916486566,0.0071488962765642004,0.04948453863465696,0.012224771220391839,0.011178885044306199,0.013660048865112443,0.0011806795622145499,0.0011480108423770764,0.0012255110977453601,0.0053385483285096746,0.0056075525189399665,0.0049693918087191794,0.012078266994311703,0.011753569007499305,0.012523852539291176,0.0031083193084960668,0.0027553273138090683,0.0035927329381280691,0.1970678592814277,0.20966927997852722,0.17977483272479264,5.7525452609561336,7.3966296289765587,3.4963556359188721,446,5,325,11,42.153047989623865,1
38,1200,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,676,3,3,0,0.0,10,0.216,0.13546185097575392,67.6,16591.239999999998,345,0.40091468158289045,0.095238095238095233,0,0,0,0.025146257533479752,0.013237287019419652,0.037856443189158574,0.011574133363415808,0.011093734786773527,0.01208685233359366,0.0011602824954628067,0.0011221754055959594,0.0012009533650760473,0.0046930976231812239,0.0046548199011508485,0.0047339506047977403,0.012068303850597303,0.01187762062008052,0.012271815922310936,0.003170267411412543,0.0029401993792485437,0.0034158140267802374,0.19262139617968857,0.20049995022608291,0.18421278650937778,6.3489838556369689,8.5743719675775694,3.9738754425872158,349,5,327,10,48.37278106508875,1
38,1250,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,662,3,3,0,0.0,9,0.2351,0.1284065013280139,73.55555555555556,17598.691358024691,371,0.39135462357112305,0.10526315789473684,0,0,0,0.026492927130327113,0.012772125891917684,0.039331103727669271,0.011141656113113232,0.011017504460128762,0.011257821402455426,0.0011827143689928765,0.0011566602577464773,0.001207092484778981,0.0050842820522760436,0.0049820617302563279,0.0051799267980254839,0.012116059411124546,0.012044485828398377,0.012183028845254296,0.0033939335091473176,0.0033578610453456489,0.003427685522061161,0.18545490602918582,0.18683391064207297,0.18416460931537326,7.7612941714005483,10.96266077573649,4.7658634305014242,320,5,342,9,51.66163141993958,1
38,1300,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,799,3,3,0,0.0,9,0.2324,0.11442396855106352,88.77777777777777,26025.283950617282,452,0.39260633374459142,0.0,0,0,0,0.077508166098224127,0.10684021095954112,0.041558027549534783,0.011081541000159718,0.010967904997299917,0.011220816323999034,0.001175376113906865,0.0011222826544252775,0.0012404488776168886,0.0050169737083177275,0.0043161387535918883,0.00587593576982015,0.012108881327563631,0.012028095006562775,0.012207895202885018,0.0033921658100023655,0.0032298532632664577,0.0035911004076731156,0.18510905342512241,0.1886718493391924,0.1807423954803013,9.2670918378655607,12.394829314922941,5.4336531473216976,440,5,359,9,44.931163954943685,1
38,1350,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,901,6,6,0,0.0,8,0.2563,0.11047996190626108,112.625,36813.734375,531,0.37361550245702163,0.11764705882352941,0,0,0,0.033782954972007083,0.027437065387201951,0.042173267747793244,0.011052338736339274,0.010931167075004323,0.011212547659702239,0.0011703859426685185,0.001111786090181932,0.0012478646136108349,0.0048223495538936142,0.0040552764184058187,0.0058365467665359811,0.01214574057341454,0.012075524832703409,0.012238577364612504,0.0034724403280391595,0.003326557997407744,0.0036653208321987367,0.18203430563056838,0.18536709998733872,0.17762780175164267,11.859882967719036,15.120568159561721,7.5487192991229124,513,4,388,8,43.06326304106548,1
38,1400,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,726,5,5,0,0.0,7,0.2836,0.12093214064855096,103.71428571428571,27169.63265306122,455,0.36449884036933961,0.13333333333333333,0,0,0,0.026726558291175432,0.015527645969684398,0.036163205221974991,0.011030663405336797,0.010907542826244655,0.011134409680104795,0.0011842683827823163,0.0011500645385241499,0.0012130898962181319,0.0047925307674092652,0.0044236064778473512,0.0051034009809487468,0.012219832410300287,0.012201666654854752,0.01223513959509195,0.0036280064252333494,0.0036526737725579841,0.0036072207417009155,0.17631594069194723,0.17468140063817883,0.17769326885908204,13.390203817401931,19.531792251541024,8.2150582333050313,332,4,394,7,54.269972451790636,1
38,1450,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,556,3,3,1,0.0003429355281207133,8,0.2342,0.14729120831993403,69.5,15795.5,376,0.4384998183307186,0.13333333333333333,0,0,0,0.030788252606855304,0.022731456369550911,0.035004274747472114,0.011081474052504673,0.010928111278640268,0.011161726901293991,0.0011881959928370925,0.001124114052950496,0.001221729281928435,0.0044635506857845161,0.0028089589954179654,0.0053293781182776976,0.012671004596881117,0.013515048734837935,0.012229326705511936,0.0037707029985161898,0.0040697467755067065,0.0036142170768581382,0.16874330556906206,0.14980410272513214,0.1786539569202692,11.039197839943151,14.578967277436748,9.1868801342958175,191,4,365,7,65.64748201438849,1
38,1500,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,667,2,2,0,0.0,7,0.2456,0.12681148688109289,95.28571428571429,27885.63265306122,482,0.42622495826201978,0.13333333333333333,0,0,0,0.033231596745459835,0.025035501417968418,0.040095544347546308,0.010889592517024777,0.010640005294220069,0.011098613221522386,0.0011445191817406038,0.0010849636459469567,0.0011943948921573221,0.003541736013063478,0.0020105722622977776,0.0048240329283052771,0.012363220647856459,0.012528566887919654,0.012224748865544583,0.0037942342973030572,0.0041165005661312109,0.0035243473944827856,0.16613631398693199,0.15022379819545753,0.17946249801064615,11.989215602819984,15.75944244499739,8.8317804512444162,304,4,363,7,54.42278860569715,1
38,1550,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,737,2,2,0,0.0,7,0.2313,0.10968196186758572,105.28571428571429,36847.63265306122,556,0.4388424646474744,0.0,0,0,0,0.025518672018204038,0.014509369119455497,0.035974597258020775,0.010791297352342695,0.010628373737313436,0.010946031685135036,0.0011202897757099984,0.0010806514298375191,0.0011579357179539668,0.0030525313758656037,0.001963174359213372,0.004087132351998278,0.012386401350518345,0.012536980286295709,0.012243391197227145,0.0037719816526001222,0.0040897117335663901,0.0034702221312591427,0.1642107006175634,0.14993173047991551,0.17777194474300148,13.007098358815217,17.462160739377911,8.7759676852120236,359,4,378,6,51.28900949796472,1
38,1600,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,760,4,4,0,0.0,7,0.2255,0.10806905293692481,108.57142857142857,40485.102040816331,583,0.44285370616260711,0.2857142857142857,0,0,0,0.057806783066577841,0.082702630967056809,0.035400519956146764,0.01072366636316811,0.010598094459086351,0.010836681076841692,0.0011012363294294412,0.0011032380116249507,0.0010994348154534828,0.0026789637489263067,0.0023818080366991416,0.0029464038899307543,0.012397673463342283,0.012550390612467035,0.012260228029130007,0.0037590639774939373,0.0041733889162277275,0.0033861715326335253,0.16336717464685299,0.14793230976559144,0.17725855303998841,16.0417406118735,23.400180530206924,9.4191446853734231,360,4,400,6,52.63157894736842,1
38,1650,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,953,6,6,0,0.0,7,0.2119,0.12022587317758482,136.14285714285714,68918.1224489796,763,0.45529419714699187,0.2857142857142857,0,0,0,0.077520211342963594,0.098580502940241746,0.050565053437356428,0.01063338660718452,0.01052295515545967,0.010774728297789296,0.001067862490195572,0.0010491106496596152,0.0010918630516470961,0.0019373240624473436,0.0012192808461868043,0.0028563506669913355,0.012433171867009723,0.012542409799957887,0.012293357766226779,0.003763125540817622,0.0040020498054617213,0.0034573253456391694,0.16046582791116423,0.14940660984349974,0.17462056873939513,18.354153801574988,21.609988855640953,14.186996495533613,535,6,418,5,43.86149003147954,1
38,1700,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,1139,9,9,0,0.0,7,0.2066,0.10292480672758997,162.71428571428572,101647.06122448978,925,0.45662839829279417,0.0,0,0,0,0.032791419732209254,0.032896462466213798,0.03262638645259941,0.010592731864239029,0.010524125865914457,0.01070051916634716,0.0010448574939741272,0.0010314681901155071,0.001065893510871643,0.0015470016544272781,0.0010504226313949898,0.0023271799840671706,0.012431508380851003,0.012492615619502273,0.012335502425769095,0.0037304692292515949,0.0038706505243422985,0.003510229542156493,0.16066173867068201,0.15369419246296737,0.17160849298347974,21.72097859107857,26.91958562283234,13.553415398977835,696,6,443,5,38.8937664618086,1
38,1750,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,1367,8,8,0,0.0,7,0.2055,0.085280413378400199,195.28571428571428,147477.91836734695,1113,0.45609787755259468,0.0,0,0,0,0.041101394299652323,0.042331340300004315,0.039072936845583453,0.010576322402309294,0.010530275985776751,0.010652263294691457,0.0010334510979983708,0.0010280547598345586,0.0010423508727607819,0.0013721919857407579,0.0011021082817847417,0.0018176207300558168,0.012423422757484806,0.012469803018484032,0.01234693128052677,0.0037042611104506841,0.0038297928304535226,0.0034972310838568546,0.16115950798680498,0.15562551369454392,0.17028630865097971,27.177836436958653,30.678994182639254,21.403640232357507,851,6,516,4,37.74689100219459,1
38,1800,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,1666,6,6,0,0.0,7,0.2088,0.081841201078417081,238.0,214610.85714285713,1341,0.45239782847185744,0.0,0,0,0,0.036236327964690437,0.027427276131799835,0.05176538617093044,0.010588484729310597,0.010572395364697297,0.010616847904408332,0.0010341548334512356,0.0010284519579109148,0.001044208161310872,0.0014404039380760275,0.0013106027068378284,0.0016692243506899675,0.012402993336353689,0.012402354291590747,0.012404119877950722,0.0036750102018642339,0.0037008241583736112,0.0036295040065583168,0.16238750482373079,0.16090928220835407,0.16499339311584599,32.106917685348613,35.189032807073012,26.673603631628822,1063,4,603,5,36.19447779111645,1
38,1850,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,1998,10,10,0,0.0,7,0.2106,0.073893852242793434,285.42857142857144,305396.81632653059,1598,0.4499747319896118,0.0,0,0,0,0.033379831486612999,0.022215651509047706,0.054126998569384549,0.010593615548017901,0.010586846197463841,0.010606195499905914,0.0010333609240979233,0.001029479783989556,0.0010405735149430862,0.0014735434172218566,0.0014650097907503009,0.0014894020449565505,0.012389633421761003,0.012376915811623569,0.012413267435449883,0.0036568374274323859,0.0036671710659318115,0.0036376337129677889,0.16319712672024439,0.1629733541338417,0.16361297877995409,39.45693036314276,47.598080163898921,24.327669145428526,1299,4,699,5,34.98498498498498,1
38,1900,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,2131,10,10,0,0.0,6,0.2504,0.067668502043331524,355.1666666666667,377674.47222222219,1681,0.40602766679157387,0.15384615384615385,0,0,0,0.025741990381740451,0.015703360117674172,0.041664914841855284,0.010602673625936443,0.010611574679511218,0.010588555085860915,0.0010319477678158257,0.001028683318521162,0.0010371257231897647,0.0015107450104502775,0.0015896320430359835,0.0013856171565795037,0.012370028158199287,0.012333731411969607,0.012427600788444669,0.0036195110547346055,0.0035846913160178331,0.0036747409072865737,0.16468844149544942,0.16639408541971326,0.16198300871752122,48.536951944047743,64.549584131001893,23.138274433915381,1307,3,824,6,38.66729235100891,1
38,1950,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,2528,16,16,0,0.0,6,0.2591,0.062065296711226847,421.3333333333333,507561.88888888893,1943,0.39608253333804372,0.0,0,0,0,0.025991082245454839,0.019119676620791993,0.038166730808453932,0.010622812687957733,0.010650929570189219,0.01057299154575808,0.0010324194288861533,0.0010321889704783987,0.0010328277850121747,0.0016495177906186143,0.0018433553158757855,0.0013060512984962584,0.012334876244730878,0.012277440708384655,0.012436647984572426,0.0035639372164911558,0.0034884418855542043,0.0036977096449934722,0.16727721151747624,0.17076929628971052,0.16108948235965753,55.089966609761191,68.071165683615703,32.088192812229543,1616,3,912,6,36.075949367088604,1
38,2000,1,8,3,1,1,1,1,500,0.0037596341453360023,54,54,2053,9,9,0,0.0,6,0.2645,0.061513367634416061,342.1666666666667,325541.47222222219,1552,0.38912598714739355,0.0,0,0,0,0.020621307911077309,0.0096047768470770983,0.032427116175424653,0.010638029744806647,0.010693273136583524,0.010578828451096211,0.0010344077382001121,0.0010359608474636794,0.0010327433567289639,0.0017447155827443681,0.002116346755165375,0.0013464589681014734,0.012317094673850773,0.012216875195342496,0.012424494357176486,0.0035282783982368555,0.0033848831135937811,0.0036819472098321582,0.16888420466639442,0.17547676793481318,0.16181931849983472,47.002669926464705,61.254239866957164,31.730049061880457,1062,2,991,6,48.270823185582074,1
40,1200,1,4,3,1,1,1,1,500,0.7244528600947552,67,67,1,0,0,95,0.021162842503898417,1,1.0,1.0,1.0,0.0,1,0.0,0,0,0,0,0.64601786907075576,nan,0.64601786907075576,0.18070784511938026,nan,0.18070784511938026,0.002761002667124922,nan,0.002761002667124922,0.0076737324199666127,0,0.0076737324199666127,0.10117541363009062,nan,0.10117541363009062,0.07814439297511705,nan,0.07814439297511705,0.33942590108452592,nan,0.33942590108452592,0.65638257718215753,nan,0.65638257718215753,0,0,1,1,100.0,1
42,1050,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,4781,34,34,0,0.0,20,0.0528,0.15695731165855153,239.05,1024191.3474999998,4650,0.70997960060774368,nan,0,0,0,0.020908372523756664,0.014826811017425265,0.036854042503614973,0.011585793392114277,0.01148483950325554,0.011850491429493149,0.0011271883715449997,0.0011065755485615211,0.001181234568776682,0.0081738590369620518,0.0074994121639570428,0.0099422383001971527,0.011232551780760536,0.011138154144001326,0.011480059523808749,0.0015675434172446993,0.0015147692514549075,0.0017059156807283887,0.25992681104120546,0.26059743561246562,0.25816845373731789,6.6111571624887757,7.692768303456182,3.7752055269674183,3461,11,1320,15,27.609286760092033,1
42,1100,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,5380,44,44,0,0.0,19,0.0553,0.14654563048234814,283.1578947368421,1368483.290858726,5246,0.69950399709766731,0.15384615384615385,0,0,0,0.02732390748575236,0.025109636071757788,0.033257912547332895,0.011573068365902843,0.011490521223885495,0.011794285672622393,0.0011237065009105432,0.0011068658575896816,0.0011688375819851919,0.008010643910793409,0.0075030953838433395,0.0093708184173531724,0.011209233040925932,0.011143093566937514,0.011386479592968762,0.0015383359864126064,0.0015216245091143829,0.0015831209166824018,0.26018930264078133,0.26036153505385951,0.25972773862269621,9.0222479526080495,10.655968141268801,4.6440566399043428,3918,12,1462,14,27.17472118959108,1
42,1150,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,7073,77,77,0,0.0,21,0.0497,0.14511047304779534,336.8095238095238,2169757.3922902485,6924,0.71998318943601591,0.10000000000000001,0,0,0,0.017157904193878862,0.013056245635906722,0.030091495771277812,0.011544456149477229,0.011489360984797598,0.011718185470868656,0.0011187555010588027,0.0011067593698909283,0.0011565824090866857,0.0078695375814649519,0.0074897399751721865,0.0090671377845137815,0.011190082744243334,0.011142290049581912,0.011340785486657802,0.0015335276377067505,0.0015218071125570468,0.0015704854885898441,0.26021861272886859,0.26035948226413769,0.25977441460532519,10.939969556251059,12.381444144262812,6.3946269035070076,5370,13,1703,16,24.077477732221123,1
42,1200,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,6913,69,69,0,0.0,23,0.0455,0.15293782851882742,300.5652173913044,1896750.3327032139,6760,0.73850121988254069,0.18181818181818182,0,0,0,0.013355515542358865,0.0075709243620919213,0.027625527586357401,0.0115347688936841,0.011478743270193097,0.011672978543609996,0.0011174518856284939,0.0011067295482079474,0.0011439028273394598,0.0078599970861113026,0.0074786222306851037,0.0088008109847278904,0.011191190131337009,0.011140982367913922,0.011315047698176607,0.0015402275296832353,0.0015268262810913136,0.0015732870792437485,0.25989512770735579,0.26019016134604767,0.25916730901692187,16.322184705673259,19.409332193638161,8.7064984001068897,4919,13,1994,17,28.8442065673369,1
42,1250,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,5868,40,40,0,0.0,21,0.0493,0.15761928476843068,279.42857142857144,1504634.0544217688,5765,0.720014665198901,0.090909090909090912,0,0,0,0.012761240543812757,0.005586585373895901,0.025558538190343778,0.011534842488038044,0.011475076289897522,0.011641446332918682,0.0011189586969330653,0.0011085259718233253,0.0011375673527265295,0.0075814887792528211,0.0073048406914048309,0.0080749407765528403,0.011170374212993335,0.011128525945070137,0.01124501818234401,0.001519215582137965,0.0015157592069998031,0.001525380653541897,0.26096256549622632,0.26079912111773401,0.26125409816374578,25.681002874365543,34.091446777100096,10.679452080114157,3760,12,2108,17,35.92365371506476,1
42,1300,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,4285,20,20,0,0.0,20,0.0527,0.1556538871988371,214.25,824508.1875,4172,0.71000433134215613,0.14634146341463414,0,0,0,0.017005639807964119,0.01026131554425349,0.023835495661679532,0.011550680149832864,0.011470923162728621,0.011631448615871729,0.001122705509873376,0.0011099541417985911,0.001135618590929851,0.0077207862776354306,0.0074320593277753923,0.0080131748656571515,0.011199128871391033,0.011152915089965897,0.011245928736469752,0.0015520464884230584,0.001566107214647054,0.0015378074439237931,0.25987258907835409,0.25902453869459557,0.26073139444584276,40.587944994099402,65.721135467150106,15.136015139755891,2156,9,2129,16,49.68494749124854,1
42,1350,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,5167,26,26,0,0.0,21,0.0502,0.15637511970235662,246.04761904761904,1144487.2834467122,5030,0.71994787681324379,0.04878048780487805,0,0,0,0.015502201291888541,0.010572892756815682,0.022380837680655033,0.011532571634817579,0.01146908840592736,0.011621159728911026,0.0011205042229988553,0.0011109896391619193,0.0011337814123123355,0.0076328114881937803,0.0073867208875944218,0.0079762202539814808,0.011190021155268209,0.011147286521200771,0.011249655484680819,0.001558441475034139,0.0015613240002094611,0.0015544190361014918,0.25961579397584728,0.2593082897708302,0.26004490276448949,52.396013961743186,76.011945592502173,19.441005056511617,3010,11,2157,17,41.74569382620476,1
42,1400,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,6716,52,52,0,0.0,22,0.0478,0.14573165769336072,305.27272727272725,1854904.0165289261,6546,0.72942393966060137,0.13953488372093023,0,0,0,0.018528726613839794,0.016634577002066969,0.022148711719304204,0.011499201154138836,0.011468284320799393,0.011558287551275203,0.0011179950103653623,0.001111201660001962,0.0011309780540377638,0.0075583304592486819,0.0073778367971439225,0.0079032791182083225,0.011169065427410632,0.011144877069218708,0.011215292766495239,0.0015582221283495295,0.0015579327257738034,0.0015587752171906109,0.25961323631762878,0.2594540468162333,0.25991746974270591,65.149205433270211,86.070124516887603,25.166399954436645,4409,14,2307,16,34.35080405002978,1
42,1450,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,7169,55,55,0,0.0,21,0.05,0.14175390590403292,341.3809523809524,2216592.6167800454,6999,0.71993371210982271,0.046511627906976744,0,0,0,0.014084925246328822,0.011578161759914061,0.018786740754742549,0.01149023842566989,0.011468773298197579,0.011530499531189543,0.0011170039270735756,0.0011111199059290822,0.0011280403020722321,0.007527310356053577,0.0073606740495701581,0.0078398620484388427,0.011166280206893833,0.011143109243771253,0.011209740866164258,0.0015610865733855191,0.0015501231022367733,0.0015816502280552082,0.25948037043874134,0.25969517280700971,0.25907747598466091,92.668348891333167,123.81062789073817,34.256276448004776,4676,13,2493,16,34.77472450829963,1
42,1500,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,8270,55,55,0,0.0,22,0.0475,0.14145929587949146,375.90909090909093,2830513.6280991738,8085,0.72941354506987466,0.046511627906976744,0,0,0,0.027494298913560967,0.031245174113813345,0.019777618510823634,0.011484154368181572,0.011468131265090234,0.011517118718903671,0.0011150749355398775,0.0011098140162029131,0.0011258982316989185,0.0074664171726642478,0.0073040048922340308,0.0078005481673386126,0.011160676568321504,0.011139222520715232,0.011204814008221277,0.0015591580134725947,0.0015467814575640508,0.0015846203179572698,0.25948900483869963,0.2597837663022235,0.25888259169840022,124.53895317649608,162.47370098968906,46.495747416636924,5565,12,2705,18,32.70858524788392,1
42,1550,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,10632,91,91,0,0.0,22,0.0471,0.14012556257928332,483.27272727272725,4725042.1983471075,10444,0.72946048117645657,0.090909090909090912,0,0,0,0.01320949195386345,0.010957837277568458,0.018924423806143616,0.011479344459379228,0.01146833720021212,0.011507282018669586,0.0011126089674011208,0.0011080596964556681,0.0011241554863698298,0.0073865470703588943,0.0072485602452470243,0.0077367718674065606,0.011144177345647748,0.011121644627597424,0.011201367708566154,0.0015381908131050458,0.0015169387867599209,0.0015921306483577138,0.26019849963404534,0.26083950560763647,0.25857156034599899,155.80189266420166,191.5426757433774,65.088098140117225,7627,10,3005,20,28.263732129420617,1
42,1600,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,11046,104,104,0,0.0,26,0.0397,0.15534068286441438,424.84615384615387,4363574.3609467456,10869,0.76337999558365199,0.16666666666666666,0,0,0,0.017666433989095037,0.018223777221545646,0.0163358859778629,0.011476941122586981,0.011470033985528066,0.011493430562023864,0.001111094586465075,0.0011073903785187983,0.0011199376587931224,0.0073089409879157777,0.0072173020514752391,0.0075277110339720772,0.011135941350263764,0.011118331694798457,0.011177980960137245,0.0015281535522517291,0.0015109393041778433,0.0015692492042772431,0.26052890012013546,0.26103736738265626,0.25931503393224092,222.13388641567434,273.33365935144138,99.904437686773292,7785,13,3261,19,29.521998913633894,1
42,1650,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,11073,83,83,0,0.0,24,0.0431,0.14452986051552508,461.375,4720824.651041667,10881,0.74714781136045094,0.16,0,0,0,0.010291337935215439,0.0078543797921964073,0.015227176928166278,0.011475930863830265,0.011468451787036,0.011491079059534065,0.0011110148826585333,0.0011080256992835984,0.0011170692040679304,0.0073084169243710839,0.0072380268804401451,0.0074509856117098939,0.011136980600579145,0.011123322754205188,0.011164643336964437,0.0015309454566411211,0.0015213672202091608,0.0015503453109225762,0.26042302716833082,0.26068483827116867,0.2598927523854519,323.954719346464,416.48671570368128,136.53950377377225,7413,13,3660,18,33.053373069628826,1
42,1700,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,10016,65,65,0,0.0,23,0.0452,0.13815112713934874,435.4782608695652,4005309.9886578443,9822,0.73849371222718196,0.042553191489361701,0,0,0,0.010015051728158709,0.0074478378327361688,0.014123127130906516,0.011473767214044537,0.011466405711285864,0.011485547147327099,0.0011109782290480731,0.0011080734301808935,0.0011156265105167369,0.0073137338441950622,0.0072428077854758358,0.0074272302683760852,0.011137127188348086,0.011123243703246971,0.011159343647892025,0.0015307967417308348,0.0015221063705271457,0.0015447031405105699,0.26041699609386487,0.26065834928264142,0.26003078086654957,474.32080700530292,651.71189865620067,190.4582190156527,6164,10,3852,19,38.45846645367412,1
42,1750,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,6922,40,40,0,0.0,22,0.0475,0.14618741207403374,314.6363636363636,1984066.7768595039,6769,0.72942601953718045,0.13333333333333333,0,0,0,0.0094652013949950379,0.0049588926073783554,0.012916206236940264,0.011475126434814652,0.011462556324572579,0.011484752830464314,0.0011122955871077087,0.0011095249101440963,0.0011144174167619853,0.007349216693609651,0.0072893014133211904,0.0073951007934632117,0.011146092001360887,0.011134480375134443,0.011154984374302674,0.0015413750090823841,0.0015458125280353998,0.0015379766846188761,0.26006479206403377,0.2598580856914301,0.26022309117897158,637.42943185373758,1151.6624553123754,243.6213868479135,3002,9,3920,19,56.63103149378792,1
42,1800,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,7782,38,38,0,0.0,23,0.0457,0.14573094376011642,338.3478260869565,2390117.0964083178,7589,0.73844271170003184,0.13333333333333333,0,0,0,0.019200260394083478,0.025735584135142056,0.012563377620529817,0.011473094770106265,0.011461440209061077,0.011484930443211206,0.0011121728268851958,0.0011098273316742905,0.0011145547711281273,0.0073409409757752894,0.0072838334850330953,0.007398935917811069,0.011145499962161118,0.011135354667063347,0.011155802915302365,0.0015441552020267655,0.0015493307386531604,0.0015388992374807686,0.25997290793656486,0.25975593815908637,0.26019324942775707,670.23449613203263,1033.5524276071189,301.27059835585732,3921,9,3861,19,49.61449498843485,1
42,1850,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,9444,58,58,0,0.0,24,0.044,0.13780969493241457,393.5,3361322.3333333335,9185,0.74705376539052626,0.042553191489361701,0,0,0,0.013290864065717634,0.013925810045951635,0.012401164778387461,0.011472074262026581,0.01146417303456951,0.011483145623459562,0.0011113722974983597,0.0011087990371597381,0.0011149780024884808,0.0073185748372546064,0.0072511724723793606,0.0074130204087846036,0.01114072282319078,0.011127420927222067,0.011159361711744959,0.0015387427984130859,0.0015325622086088981,0.0015474031671928673,0.26014806680719471,0.26032169995420645,0.25990476849212196,820.41200658151979,1145.1208295960196,365.42336594259052,5511,10,3933,19,41.64548919949174,1
42,1900,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,9298,57,57,0,0.0,23,0.0461,0.1308480935022639,404.2608695652174,3378274.1058601127,9024,0.73838731763123588,0.1276595744680851,0,0,0,0.0088901866297870259,0.0066190170040927978,0.011770843103069362,0.011469414939021377,0.011462279214716813,0.011478465593000252,0.001111667943822611,0.0011095116346380865,0.0011144029161208157,0.0073331637361187261,0.0072738062168251271,0.0074084503286553022,0.011143326728145546,0.011132918926992325,0.011156527547417458,0.0015495852412406111,0.0015441826267440222,0.0015564376912937379,0.25978569554591879,0.25992963287338183,0.2596031314655381,958.75623424136825,1366.1919818906106,441.98178875993108,5199,10,4099,18,44.08474940847494,1
42,1950,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,9440,51,51,0,0.0,21,0.0504,0.12222776589772943,449.5238095238095,3803371.5827664398,9170,0.71987982904778469,0.090909090909090912,0,0,0,0.0091766028246577109,0.007372417613505179,0.011435277440146371,0.011469189672728232,0.011462882543762874,0.011477085620440586,0.0011117172615558734,0.0011093518558792492,0.0011146785327846246,0.0073396610581936217,0.0072773537498411391,0.0074176641007112354,0.011144264917123042,0.011132520764832317,0.011158967519990815,0.0015512866200247239,0.0015423856067952873,0.0015624298732279888,0.25972245041995723,0.25998079343689556,0.25939902862775976,1018.9534397215916,1405.4289734928727,535.12147377891881,5248,10,4192,17,44.40677966101695,1
42,2000,1,9,3,1,1,1,1,500,0.009051545259928684,76,76,11642,98,98,0,0.0,21,0.0508,0.11312945757718418,554.3809523809524,5744115.8548752833,11271,0.71985421728307386,0.0,0,0,0,0.009107875860356475,0.0079685664325414574,0.011026864878154193,0.011467358208423558,0.011463060807945482,0.011474596509205744,0.0011115883327109761,0.0011099849385740827,0.0011142890000317058,0.0073480211252470017,0.0072982413861491444,0.0074318673309444559,0.011145471543556169,0.011135296362403563,0.011162610049048392,0.0015557368608765808,0.0015470150387443188,0.0015704274097989178,0.25955334718039108,0.25983794380123826,0.2590739885649222,1142.6408622678593,1447.033812135614,629.93841846247562,7305,11,4337,18,37.253049304243255,1
